manger_ID,First Name,Last Name,Team ID,Age,Date,End Date
12294,Elizabeth,Acevedo,101,18,1989-07-15,1990-07-15
12295,Jeffrey,Garrett,85,66,1969-01-30,1970-01-30
12296,Ian,Hale,104,68,1959-01-30,1960-01-30
12297,Kerri,Pacheco,410,77,1986-04-17,1987-04-17
12298,Joanna,Brown,191,78,1971-05-25,1972-05-24
12299,Sara,Green,448,58,1954-01-03,1955-01-03
12300,Michelle,Smith,244,55,1983-10-09,1984-10-08
12301,Cheryl,Keith,399,78,1971-06-12,1972-06-11
12302,Melinda,Gomez,183,52,1956-08-03,1957-08-03
12303,Robert,Williams,155,50,2021-05-23,2022-05-23
12304,Michael,Hendricks,498,39,1973-11-07,1974-11-07
12305,Carrie,Miller,293,44,1961-09-21,1962-09-21
12306,Dylan,Hamilton,436,24,1992-04-25,1993-04-25
12307,Brandon,Allen,442,50,2022-05-05,2023-05-05
12308,Anita,Bennett,283,19,2013-08-30,2014-08-30
12309,David,Powell,359,63,1952-03-05,1953-03-05
12310,Carol,Preston,179,30,2000-01-19,2001-01-18
12311,Michael,Williams,97,76,1966-02-25,1967-02-25
12312,Melissa,Bender,88,34,1946-08-08,1947-08-08
12313,Katherine,Herrera,130,30,2010-05-25,2011-05-25
12314,Gregory,Harrington,421,68,1974-09-27,1975-09-27
12315,Nicholas,Guerrero,314,45,1974-07-16,1975-07-16
12316,Colin,Robinson,114,53,1953-07-09,1954-07-09
12317,Angela,Young,360,48,2009-02-21,2010-02-21
12318,Kristin,Whitaker,7,48,2022-02-22,2023-02-22
12319,Brandi,King,244,43,2006-09-09,2007-09-09
12320,William,Mercado,343,72,1965-06-30,1966-06-30
12321,Karla,Moody,180,75,1983-02-13,1984-02-13
12322,Michelle,Anderson,387,70,1953-09-19,1954-09-19
12323,Jessica,Howard,224,33,1989-09-26,1990-09-26
12324,Jose,Hutchinson,86,38,1966-07-13,1967-07-13
12325,Daniel,Weaver,422,49,2021-08-17,2022-08-17
12326,Crystal,Sanchez,61,25,2000-01-22,2001-01-21
12327,Ian,Greer,108,58,1972-10-12,1973-10-12
12328,Robert,Perez,383,50,2014-02-15,2015-02-15
12329,Alyssa,Martin,48,78,1965-06-27,1966-06-27
12330,Ronald,Fowler,345,51,1986-10-16,1987-10-16
12331,Andrew,Elliott,72,38,1998-07-01,1999-07-01
12332,Clayton,Clark,266,69,2000-01-26,2001-01-25
12333,Richard,Martin,429,80,1979-08-08,1980-08-07
12334,Joshua,Avery,404,55,1999-03-21,2000-03-20
12335,Jose,Walker,319,31,1998-05-22,1999-05-22
12336,Bradley,Holland,426,76,1975-09-17,1976-09-16
12337,Maria,Barnes,364,60,2004-06-01,2005-06-01
12338,Tiffany,Russell,424,32,1988-10-15,1989-10-15
12339,Tina,Garcia,171,31,2019-05-12,2020-05-11
12340,Jennifer,Garcia,286,75,2009-03-10,2010-03-10
12341,Alison,Butler,271,43,1995-10-29,1996-10-28
12342,Maria,Fowler,377,38,2015-02-15,2016-02-15
12343,Steven,Clay,103,34,2005-01-18,2006-01-18
12344,Douglas,Martin,366,74,1973-11-01,1974-11-01
12345,Megan,Ross,131,31,2003-03-31,2004-03-30
12346,Dana,Graham,381,49,1977-10-12,1978-10-12
12347,James,Vega,461,71,1981-05-27,1982-05-27
12348,Nicholas,Hopkins,77,26,1964-07-18,1965-07-18
12349,Nathaniel,Bryant,312,63,1967-07-14,1968-07-13
12350,Katelyn,Black,205,58,1977-03-21,1978-03-21
12351,Cheryl,Vargas,230,56,2014-11-29,2015-11-29
12352,Patricia,Long,421,49,1956-05-23,1957-05-23
12353,Jesse,Schneider,500,23,1958-07-13,1959-07-13
12354,Nicholas,Barton,292,70,1962-08-06,1963-08-06
12355,Tim,Sims,432,78,1991-05-22,1992-05-21
12356,Shannon,Wolf,311,55,1978-10-26,1979-10-26
12357,Paul,Mckay,270,51,1999-11-25,2000-11-24
12358,Amanda,Cole,387,33,1984-04-19,1985-04-19
12359,Jacob,Mccormick,492,24,1979-09-06,1980-09-05
12360,John,Hughes,237,63,1980-08-07,1981-08-07
12361,Julie,Rogers,299,58,2001-09-19,2002-09-19
12362,Linda,Evans,21,64,2008-07-12,2009-07-12
12363,Allen,Simmons,380,42,2013-05-22,2014-05-22
12364,James,Galloway,104,80,2014-04-08,2015-04-08
12365,Kim,Walker,466,51,1975-11-01,1976-10-31
12366,Abigail,Smith,4,80,1998-08-13,1999-08-13
12367,Alexandra,Whitaker,337,30,1960-06-25,1961-06-25
12368,Robert,Patterson,273,78,1959-04-17,1960-04-16
12369,Amy,Gates,345,55,1953-08-27,1954-08-27
12370,Emily,Fuentes,12,75,1969-04-25,1970-04-25
12371,James,Bishop,99,31,2004-08-06,2005-08-06
12372,Melissa,Dunlap,42,59,2016-11-13,2017-11-13
12373,Christopher,Caldwell,47,61,2005-07-01,2006-07-01
12374,Katie,Sanchez,74,58,2015-02-05,2016-02-05
12375,Michael,Adams,274,54,1999-08-26,2000-08-25
12376,Jennifer,Nelson,448,22,1998-11-21,1999-11-21
12377,Rachel,Thomas,248,33,1952-07-02,1953-07-02
12378,Jose,Elliott,455,75,2011-01-28,2012-01-28
12379,Walter,Fernandez,359,31,2020-02-06,2021-02-05
12380,Seth,Robertson,121,24,2019-07-03,2020-07-02
12381,Mark,Moore,395,20,1950-04-18,1951-04-18
12382,Derek,Turner,240,51,1984-11-08,1985-11-08
12383,Carrie,Melton,262,47,1979-02-20,1980-02-20
12384,Alicia,Freeman,265,75,1969-07-01,1970-07-01
12385,Brian,Anthony,498,79,1992-07-02,1993-07-02
12386,Jonathan,Barnes,354,75,2022-01-18,2023-01-18
12387,Richard,Sawyer,86,56,1981-09-23,1982-09-23
12388,Sean,Ryan,154,57,1971-08-15,1972-08-14
12389,Cassandra,Clark,26,50,2010-08-27,2011-08-27
12390,Sara,Delacruz,439,55,2004-11-22,2005-11-22
12391,Kaitlyn,Johnson,265,62,1988-10-26,1989-10-26
12392,Scott,Steele,428,57,1984-05-03,1985-05-03
12393,Bianca,Ayala,189,33,1947-06-07,1948-06-06
12394,Justin,Anderson,243,53,1996-02-04,1997-02-03
12395,Savannah,Hamilton,186,30,2006-03-20,2007-03-20
12396,Preston,Conrad,310,44,1954-03-07,1955-03-07
12397,Joseph,Kemp,336,38,1990-06-02,1991-06-02
12398,Dawn,Le,142,40,2009-10-23,2010-10-23
12399,Carlos,Hoffman,418,49,1965-01-15,1966-01-15
12400,Wendy,Alvarez,331,46,1995-01-04,1996-01-04
12401,Samuel,Brown,364,48,1946-04-20,1947-04-20
12402,Sara,Williams,302,70,2003-08-29,2004-08-28
12403,Kimberly,Zimmerman,463,57,1995-10-26,1996-10-25
12404,Benjamin,Chen,325,72,1988-07-20,1989-07-20
12405,Kara,Martinez,316,60,1969-04-04,1970-04-04
12406,Holly,Sherman,440,67,1965-04-12,1966-04-12
12407,Kyle,Castillo,38,80,2012-02-28,2013-02-27
12408,Frances,Thompson,439,56,2012-07-20,2013-07-20
12409,Ashley,Ferguson,73,48,2013-04-30,2014-04-30
12410,Kenneth,Smith,30,73,2005-11-11,2006-11-11
12411,Keith,Harvey,33,55,2004-06-01,2005-06-01
12412,Patrick,Cruz,292,20,1949-05-20,1950-05-20
12413,Nicole,Skinner,299,40,1994-10-26,1995-10-26
12414,Leah,Hood,53,40,2009-02-21,2010-02-21
12415,Henry,Moss,288,79,1989-06-15,1990-06-15
12416,Jennifer,Shelton,92,65,1950-02-15,1951-02-15
12417,Vincent,Thompson,299,38,1999-09-19,2000-09-18
12418,Jason,Padilla,176,20,1951-05-02,1952-05-01
12419,Kendra,Higgins,246,42,1964-11-28,1965-11-28
12420,Kimberly,Gilmore,31,79,2001-02-21,2002-02-21
12421,Sandy,Wood,347,25,1998-11-10,1999-11-10
12422,April,Jackson,284,28,1978-01-26,1979-01-26
12423,Michael,Russo,327,52,1957-08-08,1958-08-08
12424,James,Smith,154,34,1985-07-30,1986-07-30
12425,Alicia,Hubbard,422,77,1962-06-26,1963-06-26
12426,Michael,Butler,88,41,1958-04-11,1959-04-11
12427,John,Gibson,381,26,2016-08-14,2017-08-14
12428,Kimberly,Cervantes,392,25,1984-03-20,1985-03-20
12429,Ryan,Weber,54,72,1954-06-22,1955-06-22
12430,Erica,Knapp,155,42,1993-09-24,1994-09-24
12431,Harold,Guzman,410,59,2012-07-24,2013-07-24
12432,Roger,Stone,172,22,1954-03-30,1955-03-30
12433,Carol,Miller,420,20,1959-04-09,1960-04-08
12434,Lisa,Cruz,223,46,1961-01-31,1962-01-31
12435,Michael,Smith,96,63,1989-02-23,1990-02-23
12436,Danielle,Buckley,186,74,1973-07-18,1974-07-18
12437,Stephanie,Wood,269,65,2000-07-20,2001-07-20
12438,Casey,Williams,277,67,1973-09-01,1974-09-01
12439,Sharon,Massey,96,75,1980-05-17,1981-05-17
12440,Steven,Gilmore,461,52,1974-03-31,1975-03-31
12441,Joshua,Mcdaniel,84,32,1973-09-13,1974-09-13
12442,Stephen,Thompson,264,44,1985-05-14,1986-05-14
12443,Adrienne,Davis,423,24,1978-07-12,1979-07-12
12444,Jennifer,Davis,125,53,1978-01-29,1979-01-29
12445,Michael,Taylor,371,75,1971-05-31,1972-05-30
12446,Elizabeth,Lindsey,342,49,2014-06-22,2015-06-22
12447,Joel,Good,247,35,2023-10-01,2024-09-30
12448,Brittany,Galvan,354,69,2022-08-23,2023-08-23
12449,Travis,Freeman,394,51,2013-01-26,2014-01-26
12450,Amy,Chung,292,50,2014-05-24,2015-05-24
12451,Travis,Ochoa,202,45,2017-08-16,2018-08-16
12452,James,Williams,84,32,1968-10-06,1969-10-06
12453,Joshua,Wilson,325,71,1965-02-19,1966-02-19
12454,Catherine,Mcdonald,263,78,1969-04-17,1970-04-17
12455,Edward,Pitts,163,21,2000-11-05,2001-11-05
12456,Allison,Horn,91,72,2004-08-11,2005-08-11
12457,Mark,Ward,87,20,1992-02-28,1993-02-27
12458,Curtis,Garcia,260,43,1997-11-20,1998-11-20
12459,Donna,Nguyen,453,75,1963-02-10,1964-02-10
12460,Nicole,Boyle,268,79,1999-08-04,2000-08-03
12461,Kayla,Gonzalez,500,35,1972-03-02,1973-03-02
12462,Jennifer,Torres,478,54,2011-09-07,2012-09-06
12463,Sandra,Sanchez,316,69,1947-11-17,1948-11-16
12464,Keith,Grimes,58,63,1998-04-20,1999-04-20
12465,Christine,Hernandez,294,36,1986-02-03,1987-02-03
12466,Alexa,Jimenez,72,73,1990-11-03,1991-11-03
12467,Rhonda,Padilla,340,44,1975-10-15,1976-10-14
12468,April,Watson,281,26,1992-06-30,1993-06-30
12469,Teresa,Wallace,221,51,1979-05-28,1980-05-27
12470,Jason,Reid,306,63,2019-11-23,2020-11-22
12471,Eduardo,Phillips,407,32,2020-03-07,2021-03-07
12472,Michael,Hicks,43,72,1947-11-10,1948-11-09
12473,Andrew,Vaughn,320,30,2004-06-06,2005-06-06
12474,Christopher,Guzman,172,34,1960-06-09,1961-06-09
12475,Ernest,Nelson,260,53,1954-07-17,1955-07-17
12476,Laura,Mitchell,96,75,1968-05-02,1969-05-02
12477,Anna,Hampton,338,69,2022-02-14,2023-02-14
12478,Alexander,Flores,404,69,1997-10-23,1998-10-23
12479,Brittany,Wheeler,266,72,1971-06-06,1972-06-05
12480,Kenneth,Montoya,171,78,1979-09-02,1980-09-01
12481,Jason,Graves,107,19,1975-04-26,1976-04-25
12482,Steven,Taylor,156,32,1949-09-20,1950-09-20
12483,Donna,Kelly,293,79,1982-05-01,1983-05-01
12484,Laura,Banks,372,36,1952-04-07,1953-04-07
12485,Alec,Alexander,80,60,1980-05-03,1981-05-03
12486,Russell,Farrell,296,52,1955-06-08,1956-06-07
12487,Cynthia,Green,255,63,1993-05-13,1994-05-13
12488,Cassandra,Wallace,444,34,2002-06-23,2003-06-23
12489,Kathleen,Foley,303,56,1990-09-11,1991-09-11
12490,Elizabeth,Stevenson,73,19,1987-08-11,1988-08-10
12491,John,Baker,168,46,2003-11-10,2004-11-09
12492,Karen,Wright,157,51,1950-09-26,1951-09-26
12493,Hannah,Brooks,356,61,1986-02-12,1987-02-12
12494,William,Olson,406,24,1997-10-24,1998-10-24
12495,Kathleen,Lawson,3,65,2001-01-09,2002-01-09
12496,Michael,Brown,319,50,1972-06-27,1973-06-27
12497,Amber,Carroll,106,65,1964-10-18,1965-10-18
12498,Lindsey,Becker,394,68,1998-07-03,1999-07-03
12499,Dennis,Kaiser,380,25,2015-02-06,2016-02-06
12500,Brett,Young,345,39,1946-06-13,1947-06-13
12501,Lauren,Walker,121,50,1953-09-07,1954-09-07
12502,Timothy,Ballard,271,57,2017-11-11,2018-11-11
12503,Jason,Gonzales,183,53,1987-07-16,1988-07-15
12504,Adam,Williams,470,27,1980-01-21,1981-01-20
12505,Taylor,Best,132,64,1987-05-05,1988-05-04
12506,Christy,Oliver,207,20,1987-08-22,1988-08-21
12507,Gabriel,Roberts,232,20,1947-11-09,1948-11-08
12508,Bonnie,Fisher,463,33,1956-09-18,1957-09-18
12509,Erin,Reed,324,62,1952-05-27,1953-05-27
12510,Nicole,Yang,71,27,1949-05-28,1950-05-28
12511,Christopher,Mills,436,40,1977-02-20,1978-02-20
12512,Mark,Marshall,232,42,1980-03-12,1981-03-12
12513,Meghan,Alvarado,235,32,1955-02-18,1956-02-18
12514,Jeffery,Townsend,255,41,2003-08-10,2004-08-09
12515,Aaron,King,454,64,2011-07-06,2012-07-05
12516,Eric,Sanford,283,50,2014-01-05,2015-01-05
12517,Lynn,Hart,386,70,1969-08-13,1970-08-13
12518,Brenda,Adams,160,29,1972-09-11,1973-09-11
12519,Brenda,Fisher,346,80,2010-11-11,2011-11-11
12520,Micheal,Henson,386,61,1981-02-10,1982-02-10
12521,Barbara,Hunter,292,63,1952-02-20,1953-02-19
12522,Ellen,Grant,76,51,1956-07-12,1957-07-12
12523,Victor,Lopez,60,22,2017-07-05,2018-07-05
12524,Tara,Smith,142,54,1946-02-21,1947-02-21
12525,Jeremy,Price,102,55,1966-07-22,1967-07-22
12526,Leslie,Davis,352,34,2009-02-15,2010-02-15
12527,Jacob,Holland,270,31,1993-10-08,1994-10-08
12528,Tanya,Kim,483,76,1961-07-24,1962-07-24
12529,Faith,Wright,128,24,2021-09-29,2022-09-29
12530,Julie,Foster,249,74,1954-02-13,1955-02-13
12531,Angela,Harrison,43,60,1999-08-31,2000-08-30
12532,Danny,Ramirez,242,27,1970-04-24,1971-04-24
12533,Joshua,Mcpherson,244,30,2004-08-15,2005-08-15
12534,Sandra,Murray,201,28,1981-11-28,1982-11-28
12535,Tammy,Marks,361,62,2019-05-13,2020-05-12
12536,Jeremy,Foley,284,65,1973-04-12,1974-04-12
12537,Jason,Gonzalez,327,70,1990-09-24,1991-09-24
12538,Thomas,White,277,55,1993-06-06,1994-06-06
12539,Brittney,Gardner,125,43,1981-09-21,1982-09-21
12540,Jessica,Warner,459,50,1977-06-20,1978-06-20
12541,Jose,Jones,360,61,2023-05-17,2024-05-16
12542,Sarah,Young,340,62,1966-05-28,1967-05-28
12543,Emily,Campbell,405,22,1987-08-06,1988-08-05
12544,Michele,Calderon,395,65,1960-10-24,1961-10-24
12545,Jake,Moore,174,45,1962-10-16,1963-10-16
12546,Danny,Willis,193,39,1996-06-15,1997-06-15
12547,Kyle,Holmes,436,60,1972-08-09,1973-08-09
12548,Kara,Houston,311,40,2022-09-27,2023-09-27
12549,Jennifer,Lowe,364,42,1948-02-18,1949-02-17
12550,Brooke,Moore,186,67,2000-10-27,2001-10-27
12551,Jessica,Blanchard,147,47,2021-01-25,2022-01-25
12552,Matthew,Gibson,180,52,1975-09-18,1976-09-17
12553,Roy,Cowan,468,26,2010-04-25,2011-04-25
12554,Timothy,Cox,473,71,2021-10-15,2022-10-15
12555,Stephen,Roach,470,46,1951-11-21,1952-11-20
12556,Harry,Wilson,147,20,2001-03-17,2002-03-17
12557,Christopher,Stanley,106,23,1964-07-17,1965-07-17
12558,Samuel,Weaver,98,50,1947-01-28,1948-01-28
12559,Michael,Anderson,183,59,1991-05-19,1992-05-18
12560,Andrew,Ochoa,475,26,1957-06-06,1958-06-06
12561,Victoria,Clark,369,60,1973-05-18,1974-05-18
12562,Cheyenne,Welch,109,20,2016-11-06,2017-11-06
12563,Christopher,Hayes,328,44,2016-05-31,2017-05-31
12564,Jeremiah,Morgan,240,29,1982-02-25,1983-02-25
12565,Brett,Tran,165,42,1958-10-08,1959-10-08
12566,David,Baker,108,35,1986-09-17,1987-09-17
12567,Christopher,Gonzalez,85,44,1970-06-09,1971-06-09
12568,Adam,Henderson,440,56,1958-06-15,1959-06-15
12569,Michael,Lee,33,48,1982-06-11,1983-06-11
12570,Dylan,Moore,256,40,2019-11-20,2020-11-19
12571,Jessica,Tyler,63,42,1990-04-28,1991-04-28
12572,Lori,Hardin,223,28,1968-03-25,1969-03-25
12573,Curtis,Long,403,27,1964-09-01,1965-09-01
12574,Michael,Alexander,410,53,1947-08-18,1948-08-17
12575,Gina,Brown,259,68,1965-11-30,1966-11-30
12576,Charles,Johnson,413,50,2021-04-17,2022-04-17
12577,Benjamin,Green,296,18,2018-04-18,2019-04-18
12578,Michael,Cabrera,42,25,1979-08-11,1980-08-10
12579,Erica,Frye,57,48,2000-04-10,2001-04-10
12580,Eddie,Gardner,229,56,1981-10-18,1982-10-18
12581,William,Walters,484,30,1987-04-20,1988-04-19
12582,Jessica,Roth,179,42,1974-07-03,1975-07-03
12583,James,Griffin,125,76,2022-01-07,2023-01-07
12584,Nicole,Farley,492,65,1968-07-18,1969-07-18
12585,Jennifer,Cunningham,245,75,2013-06-28,2014-06-28
12586,Heather,Smith,111,38,1952-06-02,1953-06-02
12587,Donald,Moyer,95,56,1991-04-20,1992-04-19
12588,Martin,Oliver,278,39,1986-11-10,1987-11-10
12589,Jillian,Rosario,195,20,1983-02-25,1984-02-25
12590,Kevin,Hughes,19,77,1964-04-19,1965-04-19
12591,Angela,Hernandez,110,68,1985-05-10,1986-05-10
12592,Douglas,Dixon,159,80,1990-06-08,1991-06-08
12593,Rebecca,Reid,234,54,2009-02-20,2010-02-20
12594,Elizabeth,Dunn,142,33,1961-11-29,1962-11-29
12595,Alexander,Williams,143,31,1954-11-09,1955-11-09
12596,Keith,Baker,457,80,2011-10-12,2012-10-11
12597,Lauren,Green,10,65,1986-07-02,1987-07-02
12598,Samantha,Allen,500,55,1951-07-31,1952-07-30
12599,Mia,Macias,406,64,2006-05-18,2007-05-18
12600,Dawn,Strong,488,66,1989-08-25,1990-08-25
12601,Sarah,Wyatt,369,23,1991-04-19,1992-04-18
12602,Sarah,Woods,312,77,1980-09-27,1981-09-27
12603,John,Brown,67,75,2012-09-23,2013-09-23
12604,Kathryn,Johnson,380,60,1960-09-21,1961-09-21
12605,Nathaniel,Aguirre,450,27,2006-08-05,2007-08-05
12606,Linda,Johnson,215,45,1949-01-08,1950-01-08
12607,Jessica,Taylor,81,30,1987-07-15,1988-07-14
12608,Kelly,Smith,444,20,1953-01-14,1954-01-14
12609,Chase,Carter,412,35,1952-11-27,1953-11-27
12610,Gregory,Ferguson,472,79,1956-08-10,1957-08-10
12611,Douglas,Reynolds,146,38,1964-05-12,1965-05-12
12612,Tyler,Rivera,160,21,1988-03-07,1989-03-07
12613,Oscar,Gray,33,38,1966-01-17,1967-01-17
12614,Mark,Allen,477,35,1977-03-09,1978-03-09
12615,Charles,Phillips,143,51,1992-02-26,1993-02-25
12616,Jerry,Allen,240,19,1983-03-14,1984-03-13
12617,Melissa,Hart,83,66,2018-11-08,2019-11-08
12618,Lisa,Fisher,229,29,1946-06-25,1947-06-25
12619,Lisa,Perez,251,33,2004-07-26,2005-07-26
12620,Ashley,Conway,376,21,2023-05-13,2024-05-12
12621,Jeffrey,Nguyen,422,76,1947-02-15,1948-02-15
12622,Randall,Bennett,42,38,1947-02-14,1948-02-14
12623,Carolyn,Pierce,73,38,2016-06-09,2017-06-09
12624,Gordon,Long,179,68,2003-09-15,2004-09-14
12625,Rhonda,Patterson,136,38,1956-11-20,1957-11-20
12626,Joshua,Smith,478,58,1950-08-19,1951-08-19
12627,Jeremy,Carr,4,70,1986-06-29,1987-06-29
12628,Lori,Diaz,28,80,1988-06-20,1989-06-20
12629,Jade,Cooper,333,19,1964-03-25,1965-03-25
12630,Briana,Cortez,144,80,2023-09-01,2024-08-31
12631,Walter,Ballard,153,40,1955-10-28,1956-10-27
12632,Carol,Baker,463,74,1982-09-04,1983-09-04
12633,Nancy,Thompson,73,39,1974-10-09,1975-10-09
12634,Garrett,Thomas,248,42,1960-08-25,1961-08-25
12635,Jennifer,Pham,427,63,1980-04-09,1981-04-09
12636,Juan,Davidson,80,25,2020-03-16,2021-03-16
12637,Jennifer,Page,281,42,2006-02-20,2007-02-20
12638,Sarah,Sanchez,156,70,2015-02-15,2016-02-15
12639,Bradley,Miller,335,48,1946-07-20,1947-07-20
12640,Christine,Young,346,72,1958-04-15,1959-04-15
12641,Amy,Eaton,486,57,1960-03-30,1961-03-30
12642,John,Perez,147,73,1992-09-10,1993-09-10
12643,Richard,Crosby,47,77,1948-04-13,1949-04-13
12644,Deborah,Eaton,74,64,1949-01-30,1950-01-30
12645,Jeffrey,Long,408,18,1985-07-14,1986-07-14
12646,James,Mason,490,21,1985-05-25,1986-05-25
12647,Cheryl,Martinez,155,71,2010-03-08,2011-03-08
12648,Darren,Smith,273,45,1990-10-18,1991-10-18
12649,Kevin,Wang,448,19,2008-01-16,2009-01-15
12650,Jeffrey,Clark,118,77,1976-03-02,1977-03-02
12651,Michele,Montes,413,29,1991-05-15,1992-05-14
12652,Ashley,Warner,99,27,1988-05-26,1989-05-26
12653,Amanda,Lowe,208,36,1958-02-20,1959-02-20
12654,Dawn,Watson,95,23,2008-03-20,2009-03-20
12655,Michelle,Johnson,244,46,1991-06-04,1992-06-03
12656,Daniel,Greene,259,64,2006-02-15,2007-02-15
12657,Jennifer,Moran,92,28,2021-09-19,2022-09-19
12658,Anna,Thompson,227,49,1994-08-13,1995-08-13
12659,Maureen,Perez,289,75,1965-06-15,1966-06-15
12660,Elizabeth,Wilkinson,157,50,1988-06-29,1989-06-29
12661,Deborah,Rowe,95,55,1999-10-05,2000-10-04
12662,Virginia,Gonzales,336,20,2021-03-30,2022-03-30
12663,Valerie,Clayton,222,43,1972-04-08,1973-04-08
12664,Lisa,Carey,369,31,1980-03-02,1981-03-02
12665,William,Smith,424,73,2016-10-03,2017-10-03
12666,Jennifer,Rojas,169,64,2019-07-31,2020-07-30
12667,Shelly,Mills,211,23,1948-06-06,1949-06-06
12668,Andrew,Morton,380,58,2022-11-03,2023-11-03
12669,Tina,Robinson,8,66,1975-09-21,1976-09-20
12670,Thomas,Hamilton,11,21,1947-03-23,1948-03-22
12671,Donald,Hopkins,483,38,1997-01-07,1998-01-07
12672,Maria,Bell,435,31,1989-10-10,1990-10-10
12673,Elizabeth,Torres,97,50,2012-09-06,2013-09-06
12674,Susan,Shaw,268,57,1998-03-02,1999-03-02
12675,Gina,Franklin,306,23,2001-03-09,2002-03-09
12676,Teresa,Hall,77,33,1965-02-09,1966-02-09
12677,Jade,Hubbard,351,22,1963-05-12,1964-05-11
12678,Andre,Reed,165,29,1989-03-09,1990-03-09
12679,Christian,Thornton,65,71,1974-04-29,1975-04-29
12680,Julia,Burton,62,50,2016-09-26,2017-09-26
12681,Richard,Burke,60,62,1969-11-27,1970-11-27
12682,Ryan,Mann,298,58,1957-01-13,1958-01-13
12683,Kathryn,Mann,217,71,1950-01-23,1951-01-23
12684,Danielle,Hall,250,34,1953-02-20,1954-02-20
12685,Gregory,House,29,56,1990-07-14,1991-07-14
12686,Benjamin,Griffin,411,56,2022-09-05,2023-09-05
12687,Veronica,Vincent,114,73,1954-11-29,1955-11-29
12688,Joseph,Montgomery,17,26,1984-06-23,1985-06-23
12689,Stephen,Pearson,371,59,2009-05-01,2010-05-01
12690,Eddie,Baxter,455,80,1982-09-12,1983-09-12
12691,Raymond,Garcia,317,46,1991-06-24,1992-06-23
12692,Jennifer,Howard,256,58,2016-04-03,2017-04-03
12693,Tiffany,Harris,149,30,1958-10-23,1959-10-23
12694,Susan,Phillips,216,26,2021-04-13,2022-04-13
12695,Christina,Smith,269,34,2018-01-16,2019-01-16
12696,Bradley,Doyle,144,56,1953-11-10,1954-11-10
12697,Alex,Novak,130,29,1952-04-16,1953-04-16
12698,Tanya,Moore,18,20,1963-10-04,1964-10-03
12699,James,Freeman,267,79,1979-08-24,1980-08-23
12700,Christine,Zavala,402,53,1977-04-28,1978-04-28
12701,Cindy,Jordan,152,78,1966-11-20,1967-11-20
12702,Jose,Leon,489,51,2009-01-30,2010-01-30
12703,Aaron,Tate,100,78,2008-02-14,2009-02-13
12704,Danielle,Snyder,468,43,1965-07-30,1966-07-30
12705,David,Maldonado,113,38,1963-06-05,1964-06-04
12706,Patrick,Green,468,57,1951-05-20,1952-05-19
12707,Craig,Leonard,251,37,2022-09-23,2023-09-23
12708,Michael,Horton,427,45,2022-03-30,2023-03-30
12709,Duane,Morris,280,80,2011-04-08,2012-04-07
12710,Glenn,Ortiz,147,56,2010-04-18,2011-04-18
12711,Theodore,Brown,102,70,1971-03-20,1972-03-19
12712,Elizabeth,Hawkins,194,26,1959-07-21,1960-07-20
12713,Jason,Anderson,449,22,1949-10-09,1950-10-09
12714,David,Edwards,90,40,2007-11-25,2008-11-24
12715,Joseph,Graham,121,19,1946-06-15,1947-06-15
12716,Wesley,Gutierrez,114,44,1998-08-20,1999-08-20
12717,Angela,Bonilla,175,67,1982-06-08,1983-06-08
12718,Kyle,Buckley,8,78,2012-06-23,2013-06-23
12719,Frederick,Miller,178,26,1988-10-14,1989-10-14
12720,Brian,Gardner,67,65,1971-07-27,1972-07-26
12721,Tammy,Fisher,261,46,1985-01-01,1986-01-01
12722,Michael,Parker,8,24,2012-01-11,2013-01-10
12723,Angela,Mcintosh,137,49,1991-04-22,1992-04-21
12724,Melanie,Hudson,287,64,1960-05-17,1961-05-17
12725,Douglas,Owens,8,35,1986-05-24,1987-05-24
12726,Linda,Pierce,457,26,1992-02-26,1993-02-25
12727,Lisa,Wade,335,70,1958-08-19,1959-08-19
12728,Kristen,Stark,221,19,1953-01-15,1954-01-15
12729,Gina,King,375,64,2000-08-13,2001-08-13
12730,Drew,Johnson,455,61,2016-08-28,2017-08-28
12731,Scott,Brown,461,68,1966-11-01,1967-11-01
12732,Joshua,Wilson,366,77,1957-01-26,1958-01-26
12733,Jerry,Nguyen,379,66,2018-09-17,2019-09-17
12734,Todd,Baker,271,78,2011-03-13,2012-03-12
12735,Vanessa,Morrow,396,60,2002-11-15,2003-11-15
12736,Stacy,Sanders,466,73,1991-07-24,1992-07-23
12737,Shane,Nash,172,79,2002-03-20,2003-03-20
12738,Erika,Davis,96,59,1971-09-18,1972-09-17
12739,Betty,Hernandez,94,72,1998-08-06,1999-08-06
12740,Shannon,Nunez,376,38,1987-07-05,1988-07-04
12741,Bryan,Mason,238,55,1992-10-30,1993-10-30
12742,Cole,Smith,175,79,1952-01-04,1953-01-03
12743,Mary,Spencer,182,72,1947-07-31,1948-07-30
12744,Megan,Brooks,471,74,1950-08-21,1951-08-21
12745,Carlos,Collins,329,64,2020-11-03,2021-11-03
12746,Suzanne,Hall,211,54,1995-11-07,1996-11-06
12747,Mitchell,Hutchinson,447,65,1984-05-28,1985-05-28
12748,Tamara,Smith,487,23,1977-01-22,1978-01-22
12749,Dean,Kramer,42,73,2001-09-06,2002-09-06
12750,Heather,Garcia,110,79,1997-06-07,1998-06-07
12751,Tina,Johnston,407,35,2002-07-13,2003-07-13
12752,Andrew,Santana,121,57,2015-03-18,2016-03-17
12753,Ashley,Wells,62,29,2015-04-15,2016-04-14
